epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
186,1195.58,1.06617,0.74628,1.47859,0.58576,0.92188,0.62339,0.37562,1.29283,0.81455,2.05418,0.00116955,0.00116955,0.00116955
187,1201.61,0.96671,0.73812,1.49496,0.56226,0.9375,0.70784,0.38719,1.40512,0.8891,2.25547,0.00116478,0.00116478,0.00116478
188,1207.59,1.14079,0.80099,1.51496,0.70383,0.92188,0.94632,0.53383,1.38365,0.90012,2.13643,0.00116001,0.00116001,0.00116001
189,1213.97,1.05453,0.81134,1.51819,0.4835,0.92188,0.62275,0.37754,1.29712,0.79883,2.0195,0.00115522,0.00115522,0.00115522
190,1220.4,0.98929,0.7092,1.44727,0.55934,0.96853,0.97021,0.46095,1.32147,0.72594,2.04074,0.00115041,0.00115041,0.00115041
191,1226.38,1.02214,0.75689,1.49162,0.99209,0.42188,0.49348,0.32244,1.39492,0.78843,2.18637,0.0011456,0.0011456,0.0011456
192,1232.6,1.00325,0.70249,1.47708,0.45418,0.46475,0.4918,0.29658,1.41516,0.82592,2.23883,0.00114077,0.00114077,0.00114077
193,1239.95,0.98533,0.73407,1.44268,0.42039,0.96087,0.49954,0.3106,1.38325,0.99959,2.13875,0.00113593,0.00113593,0.00113593
194,1246.88,1.04278,0.7263,1.48894,0.41533,0.92188,0.46288,0.31506,1.31806,1.40643,2.05767,0.00113108,0.00113108,0.00113108
195,1252.95,0.96743,0.71066,1.42153,0.4563,0.85676,0.44023,0.3058,1.32681,1.63922,2.08094,0.00112622,0.00112622,0.00112622
196,1258.68,0.99804,0.78604,1.49666,0.47157,0.91887,0.4711,0.31115,1.41963,1.14708,2.20933,0.00112135,0.00112135,0.00112135
197,1264.56,0.99684,0.70889,1.44978,0.48223,0.89062,0.51631,0.31553,1.44599,0.96146,2.21534,0.00111647,0.00111647,0.00111647
198,1270.45,1.01489,0.75223,1.54767,0.58057,0.85938,0.54875,0.34574,1.38433,1.00062,2.14778,0.00111157,0.00111157,0.00111157
199,1276.47,1.0673,0.858,1.5374,0.60345,0.77654,0.59894,0.362,1.36579,1.09712,2.13509,0.00110667,0.00110667,0.00110667
200,1282.12,0.98715,0.7029,1.44008,0.44527,0.92188,0.54781,0.33301,1.31077,1.05192,2.0686,0.00110175,0.00110175,0.00110175
201,1288.1,1.00103,0.71629,1.42618,0.36891,0.375,0.46761,0.26077,1.53215,1.13989,2.28834,0.00109683,0.00109683,0.00109683
202,1294.33,1.00381,0.8041,1.45959,0.40715,0.41121,0.49401,0.24121,1.67025,1.09344,2.37683,0.00109189,0.00109189,0.00109189
203,1300.49,0.96889,0.68678,1.42487,0.95496,0.45312,0.51207,0.31108,1.44148,0.79158,2.19182,0.00108694,0.00108694,0.00108694
204,1307.09,0.92808,0.6755,1.40194,0.93579,0.46875,0.5272,0.34124,1.36929,0.65576,2.15702,0.00108199,0.00108199,0.00108199
205,1313.1,1.03303,0.75821,1.49488,0.93913,0.45096,0.50911,0.33566,1.34742,0.68814,2.12174,0.00107702,0.00107702,0.00107702
206,1319.43,0.97524,0.68942,1.43577,0.98199,0.41823,0.49425,0.32983,1.21831,0.76957,1.9629,0.00107205,0.00107205,0.00107205
207,1326.07,1.02006,0.75848,1.52005,0.96353,0.40625,0.4879,0.33273,1.20717,0.78901,1.94356,0.00106707,0.00106707,0.00106707
208,1332.09,0.97739,0.70676,1.42521,0.89836,0.45312,0.49723,0.33312,1.25195,0.88611,2.01719,0.00106207,0.00106207,0.00106207
209,1338.7,1.02231,0.76658,1.4679,0.96377,0.42188,0.4918,0.30838,1.40694,0.95268,2.22027,0.00105707,0.00105707,0.00105707
210,1344.8,1.02171,0.78944,1.50827,0.95772,0.42188,0.50342,0.32116,1.37052,1.03867,2.1338,0.00105206,0.00105206,0.00105206
211,1350.8,0.986,0.69946,1.42973,0.96525,0.4375,0.52275,0.32785,1.34357,0.91448,2.16422,0.00104705,0.00104705,0.00104705
212,1356.88,0.98117,0.72712,1.43159,0.98759,0.4375,0.53573,0.34741,1.26329,0.87844,2.09551,0.00104202,0.00104202,0.00104202
213,1362.86,0.96831,0.69716,1.39505,0.99955,0.4375,0.55786,0.34043,1.2403,0.71869,2.11484,0.00103699,0.00103699,0.00103699
214,1368.94,0.9498,0.69002,1.40672,0.98258,0.43306,0.62916,0.37561,1.25024,0.71016,2.13076,0.00103194,0.00103194,0.00103194
215,1374.52,0.95762,0.6964,1.41678,0.9822,0.39062,0.52101,0.3384,1.24532,0.83273,2.08278,0.0010269,0.0010269,0.0010269
216,1380.35,0.90865,0.67055,1.37387,0.98169,0.41122,0.49041,0.30447,1.28684,0.99309,2.11123,0.00102184,0.00102184,0.00102184
217,1386.38,0.97665,0.77195,1.45515,0.96456,0.40978,0.49863,0.30494,1.33879,1.00508,2.21458,0.00101678,0.00101678,0.00101678
218,1393.02,0.96905,0.7427,1.46013,0.99509,0.42188,0.47714,0.30169,1.31285,0.92113,2.17557,0.00101171,0.00101171,0.00101171
219,1399.21,0.96023,0.71163,1.41218,0.98922,0.40625,0.49718,0.32704,1.22879,0.84763,1.98454,0.00100663,0.00100663,0.00100663
220,1405.03,0.95466,0.69047,1.40814,0.94401,0.42188,0.61665,0.38872,1.20534,0.74543,1.89732,0.00100155,0.00100155,0.00100155
221,1410.86,0.95997,0.68932,1.40351,0.92395,0.39062,0.48055,0.31121,1.29568,0.87973,1.95988,0.000996456,0.000996456,0.000996456
222,1417.14,0.93082,0.66688,1.39363,0.89703,0.42175,0.49102,0.30887,1.29221,0.89207,1.96804,0.00099136,0.00099136,0.00099136
223,1423.4,0.91416,0.64251,1.3896,1,0.40208,0.5769,0.33621,1.32824,0.93214,2.0065,0.000986258,0.000986258,0.000986258
224,1429.21,1.02958,0.69688,1.46094,0.99328,0.39062,0.49426,0.30607,1.31892,0.9491,1.99699,0.00098115,0.00098115,0.00098115
225,1434.62,0.94798,0.69941,1.45248,0.99598,0.40625,0.4688,0.32223,1.28395,0.88143,1.99878,0.000976037,0.000976037,0.000976037
226,1441.34,0.92458,0.67905,1.43213,0.89702,0.4375,0.43899,0.2842,1.38627,1.01873,2.15465,0.000970919,0.000970919,0.000970919
227,1448.07,0.96818,0.71676,1.41842,1,0.33964,0.43476,0.30564,1.29345,0.98769,2.01947,0.000965796,0.000965796,0.000965796
228,1453.93,0.97602,0.68713,1.4924,0.90627,0.4375,0.45125,0.31609,1.28385,0.94416,2.0213,0.000960668,0.000960668,0.000960668
229,1459.79,0.95369,0.7051,1.41338,0.97704,0.4375,0.50276,0.31005,1.37177,0.95306,2.19528,0.000955535,0.000955535,0.000955535
230,1465.8,0.91179,0.66079,1.39376,0.96763,0.45312,0.58125,0.33673,1.51093,0.90009,2.46497,0.000950397,0.000950397,0.000950397
231,1471.84,0.95199,0.66935,1.40325,0.96463,0.45312,0.53682,0.33762,1.33416,0.82401,2.21015,0.000945256,0.000945256,0.000945256
232,1478.6,0.92091,0.70731,1.43913,0.95113,0.43281,0.54689,0.36044,1.23021,0.73444,2.05374,0.00094011,0.00094011,0.00094011
233,1484.43,0.94473,0.69318,1.40581,0.40881,0.46875,0.63588,0.38513,1.25186,0.68632,2.07719,0.00093496,0.00093496,0.00093496
234,1491.26,0.89457,0.6144,1.34522,0.46423,0.65682,0.59391,0.37044,1.25771,0.71849,2.06443,0.000929807,0.000929807,0.000929807
235,1497.23,0.9471,0.65078,1.40073,0.53372,0.9375,0.62116,0.38952,1.16366,0.69249,1.91834,0.00092465,0.00092465,0.00092465
236,1503.05,0.86619,0.61553,1.33361,0.63335,0.9375,0.96565,0.53089,1.15518,0.68873,1.92287,0.00091949,0.00091949,0.00091949
237,1508.8,0.97266,0.70251,1.43681,0.84919,0.9375,0.96498,0.52873,1.20588,0.67523,1.95918,0.000914327,0.000914327,0.000914327
238,1515.63,0.94148,0.66921,1.40246,0.9011,0.92188,0.96419,0.57204,1.21414,0.66509,1.97852,0.000909161,0.000909161,0.000909161
239,1521.95,0.9483,0.67007,1.38727,0.85819,0.9375,0.96207,0.58177,1.21368,0.70129,1.96276,0.000903992,0.000903992,0.000903992
240,1527.89,0.92294,0.64103,1.41032,0.98192,0.41657,0.5249,0.35826,1.23556,0.76996,1.95471,0.000898821,0.000898821,0.000898821
241,1533.6,0.96194,0.68557,1.37258,0.97976,0.4375,0.46735,0.32739,1.30841,0.80283,2.02801,0.000893648,0.000893648,0.000893648
242,1539.21,0.94388,0.65908,1.39665,0.9562,0.42188,0.45794,0.30043,1.35751,0.89863,2.15109,0.000888472,0.000888472,0.000888472
243,1545.29,0.99516,0.70206,1.42545,0.94844,0.40775,0.46659,0.29292,1.3869,0.91848,2.18828,0.000883295,0.000883295,0.000883295
244,1550.86,0.92009,0.64085,1.37846,0.95215,0.40625,0.49633,0.31234,1.31743,0.88579,2.11563,0.000878116,0.000878116,0.000878116
245,1557.58,0.93811,0.67171,1.39081,1,0.38854,0.52215,0.35233,1.25916,0.83349,2.02045,0.000872936,0.000872936,0.000872936
246,1563.24,0.9035,0.65995,1.381,0.39415,0.64743,0.56912,0.35782,1.23065,0.85002,1.94494,0.000867754,0.000867754,0.000867754
247,1569.02,0.9257,0.62904,1.37711,0.98192,0.41651,0.50216,0.33586,1.2413,0.83369,1.95109,0.000862571,0.000862571,0.000862571
248,1574.86,0.94503,0.69269,1.42262,1,0.39008,0.51594,0.31975,1.22036,0.80329,1.9469,0.000857388,0.000857388,0.000857388
249,1580.46,0.91226,0.63051,1.38128,0.98334,0.39062,0.54515,0.34122,1.18074,0.80872,1.88069,0.000852204,0.000852204,0.000852204
250,1586.4,0.93105,0.66585,1.40751,0.88921,0.38435,0.42314,0.27023,1.23312,1.03068,1.98511,0.00084702,0.00084702,0.00084702
251,1593.19,1.00944,0.72993,1.45438,0.94042,0.3125,0.38057,0.21732,1.55457,1.1966,2.33627,0.000841835,0.000841835,0.000841835
252,1599.03,0.83753,0.58258,1.30667,0.89302,0.39062,0.41556,0.25885,1.33455,1.02462,2.07447,0.00083665,0.00083665,0.00083665
253,1604.65,0.92137,0.61117,1.41049,0.92939,0.40625,0.45425,0.3128,1.23368,0.815,1.95603,0.000831466,0.000831466,0.000831466
254,1610.42,0.91255,0.62542,1.38385,0.98136,0.40368,0.46823,0.31544,1.24671,0.8191,1.98849,0.000826282,0.000826282,0.000826282
255,1615.9,0.90971,0.64135,1.40798,0.97572,0.40625,0.49245,0.33364,1.22058,0.794,1.99168,0.000821099,0.000821099,0.000821099
256,1621.68,0.85544,0.61097,1.3523,0.97917,0.40625,0.5474,0.37023,1.22243,0.78967,2.01376,0.000815916,0.000815916,0.000815916
257,1627.15,0.88943,0.65024,1.34114,0.40301,0.61909,0.61575,0.37431,1.19971,0.75179,2.01664,0.000810734,0.000810734,0.000810734
258,1632.83,0.8039,0.54835,1.28831,0.54257,0.89442,0.6168,0.37366,1.18158,0.69287,1.99937,0.000805554,0.000805554,0.000805554
259,1639.01,0.8405,0.60531,1.33317,0.60936,0.95312,0.70084,0.4019,1.21228,0.68756,2.0326,0.000800375,0.000800375,0.000800375
260,1645.13,0.85649,0.57202,1.31227,0.99479,0.4375,0.61989,0.38667,1.24321,0.79184,2.0664,0.000795198,0.000795198,0.000795198
261,1650.76,0.86684,0.64848,1.33515,1,0.43335,0.5821,0.36124,1.26554,0.83272,2.05588,0.000790022,0.000790022,0.000790022
262,1656.29,0.83503,0.62181,1.32735,0.9822,0.42341,0.58548,0.35266,1.218,0.78657,1.97135,0.000784849,0.000784849,0.000784849
263,1661.92,0.88799,0.6661,1.36493,0.96134,0.4375,0.53055,0.3497,1.18634,0.78123,1.95528,0.000779678,0.000779678,0.000779678
264,1667.94,0.87175,0.6593,1.3523,0.96403,0.4375,0.47575,0.34797,1.14847,0.75138,1.93713,0.000774509,0.000774509,0.000774509
265,1673.93,0.81776,0.5562,1.30344,0.96397,0.4375,0.46164,0.33132,1.15964,0.72847,1.98142,0.000769343,0.000769343,0.000769343
266,1679.46,0.7958,0.59756,1.26238,0.96349,0.4375,0.54767,0.35236,1.19133,0.69212,2.01718,0.00076418,0.00076418,0.00076418
267,1685.21,0.91837,0.63612,1.36803,0.99866,0.42188,0.56169,0.36222,1.23163,0.74848,2.02717,0.00075902,0.00075902,0.00075902
268,1691.2,0.92097,0.64864,1.42927,0.99289,0.42188,0.48769,0.3353,1.26416,0.78068,2.08134,0.000753863,0.000753863,0.000753863
269,1698.3,0.85437,0.5694,1.32261,0.99526,0.42188,0.55888,0.36202,1.24166,0.76465,2.07285,0.00074871,0.00074871,0.00074871
270,1704.37,0.88399,0.59805,1.37244,1,0.42005,0.62485,0.36837,1.25198,0.72754,2.0257,0.00074356,0.00074356,0.00074356
271,1710.49,0.82842,0.61196,1.31232,0.49302,0.94197,0.61921,0.37007,1.27496,0.7278,2.01058,0.000738414,0.000738414,0.000738414
272,1716.1,0.84751,0.58315,1.31019,0.42669,0.95312,0.627,0.382,1.24546,0.74993,1.97623,0.000733273,0.000733273,0.000733273
273,1722.21,0.82747,0.58852,1.29744,0.43,0.96875,0.62268,0.39278,1.28261,0.76619,2.04366,0.000728135,0.000728135,0.000728135
274,1729.04,0.87661,0.68243,1.37144,0.98144,0.40535,0.59076,0.35357,1.29861,0.77242,2.05926,0.000723002,0.000723002,0.000723002
275,1735,0.87671,0.61259,1.35624,0.98146,0.4057,0.49721,0.31356,1.27493,0.78309,2.03343,0.000717874,0.000717874,0.000717874
276,1741.05,0.87479,0.59303,1.34142,0.47457,0.4375,0.49112,0.32599,1.23697,0.69515,1.98898,0.000712751,0.000712751,0.000712751
277,1747,0.79561,0.53337,1.29356,0.45256,0.44732,0.49838,0.34759,1.21333,0.70539,1.98664,0.000707633,0.000707633,0.000707633
278,1753.04,0.85794,0.60312,1.34971,0.5,0.41931,0.53182,0.35647,1.23771,0.7207,2.04481,0.00070252,0.00070252,0.00070252
279,1759.08,0.88603,0.63033,1.34015,0.49752,0.95312,0.54463,0.36017,1.23986,0.73258,2.04672,0.000697412,0.000697412,0.000697412
280,1764.85,0.83299,0.57646,1.35278,0.52791,0.92404,0.55764,0.36563,1.23278,0.78576,1.99651,0.00069231,0.00069231,0.00069231
281,1770.95,0.8526,0.60477,1.37407,0.47898,0.40625,0.5235,0.35028,1.22928,0.80635,2.00397,0.000687214,0.000687214,0.000687214
282,1776.53,0.82363,0.56987,1.34348,0.96436,0.42188,0.52949,0.33159,1.27285,0.75829,2.04345,0.000682125,0.000682125,0.000682125
283,1782.44,0.90309,0.67925,1.33894,0.96247,0.42188,0.55145,0.32588,1.36748,0.81714,2.14352,0.000677041,0.000677041,0.000677041
284,1788.5,0.85104,0.60662,1.38289,0.95152,0.43663,0.58128,0.34932,1.31067,0.75099,2.09711,0.000671964,0.000671964,0.000671964
285,1794.56,0.87072,0.68443,1.35227,0.41423,0.64136,0.58195,0.37754,1.22275,0.692,2.03826,0.000666894,0.000666894,0.000666894
286,1801.23,0.85683,0.64893,1.36246,1,0.44824,0.54973,0.35296,1.23092,0.60761,2.05066,0.000661831,0.000661831,0.000661831
287,1806.76,0.85025,0.60653,1.33164,0.96518,0.45312,0.54859,0.35354,1.20253,0.62148,1.97949,0.000656775,0.000656775,0.000656775
288,1812.8,0.87572,0.5903,1.3364,0.98314,0.44793,0.54214,0.3743,1.20883,0.64758,1.92329,0.000651726,0.000651726,0.000651726
289,1818.82,0.86743,0.56733,1.34632,0.96684,0.45312,0.53279,0.36368,1.22917,0.6465,1.94592,0.000646684,0.000646684,0.000646684
290,1825.52,0.8946,0.6311,1.38196,0.97731,0.40625,0.55142,0.36767,1.19365,0.64652,1.91272,0.000641651,0.000641651,0.000641651
291,1831.56,0.89004,0.59262,1.3532,0.96204,0.40625,0.56744,0.40181,1.13591,0.66308,1.84505,0.000636625,0.000636625,0.000636625
292,1837.17,0.814,0.57278,1.33359,0.99458,0.39062,0.53183,0.37488,1.1279,0.71401,1.84709,0.000631607,0.000631607,0.000631607
293,1843.1,0.86306,0.62523,1.37154,0.48141,0.40625,0.51089,0.36557,1.14718,0.73406,1.883,0.000626598,0.000626598,0.000626598
294,1848.7,0.77585,0.56245,1.25829,0.5,0.40429,0.50095,0.35724,1.15243,0.73879,1.90472,0.000621597,0.000621597,0.000621597
295,1854.15,0.82747,0.59864,1.31443,0.5,0.40428,0.46013,0.33482,1.1791,0.73621,1.95319,0.000616605,0.000616605,0.000616605
296,1860.18,0.81067,0.56781,1.31831,0.4814,0.40445,0.46472,0.33783,1.21847,0.74166,2.01406,0.000611621,0.000611621,0.000611621
297,1867.24,0.87587,0.61251,1.35996,0.45545,0.42188,0.49885,0.34137,1.2688,0.74138,2.10288,0.000606647,0.000606647,0.000606647
298,1873.3,0.82381,0.59243,1.30948,0.48202,0.41901,0.50407,0.33226,1.25903,0.73231,2.09167,0.000601682,0.000601682,0.000601682
299,1879.58,0.82276,0.55859,1.31917,0.4821,0.42095,0.50727,0.34135,1.22424,0.75081,2.03773,0.000596727,0.000596727,0.000596727
300,1886.66,0.80638,0.54157,1.26527,0.47827,0.42188,0.51799,0.34101,1.19331,0.75991,1.98967,0.000591781,0.000591781,0.000591781
301,1893.92,0.90961,0.61031,1.37643,0.46224,0.42188,0.51228,0.34096,1.2131,0.72169,2.00024,0.000586845,0.000586845,0.000586845
302,1899.96,0.81922,0.56539,1.30148,0.45156,0.46875,0.52783,0.35107,1.21952,0.70317,2.00088,0.000581919,0.000581919,0.000581919
303,1905.99,0.80329,0.51637,1.30745,0.48377,0.46589,0.54012,0.34869,1.24459,0.68946,2.03856,0.000577004,0.000577004,0.000577004
304,1911.86,0.8456,0.60557,1.35093,0.48859,0.4375,0.51435,0.33481,1.25844,0.70825,2.04955,0.000572098,0.000572098,0.000572098
305,1918.47,0.90555,0.63537,1.3602,0.47932,0.4375,0.49609,0.32803,1.26336,0.75519,2.04072,0.000567204,0.000567204,0.000567204
306,1924.42,0.83955,0.58797,1.31055,0.5,0.40432,0.53049,0.34911,1.17702,0.73015,1.93283,0.00056232,0.00056232,0.00056232
307,1930.93,0.80124,0.57371,1.31659,0.45556,0.40625,0.55845,0.36114,1.19653,0.71357,1.92359,0.000557448,0.000557448,0.000557448
308,1938.05,0.82993,0.58106,1.31722,0.93668,0.43113,0.56199,0.3599,1.21696,0.68722,1.94594,0.000552586,0.000552586,0.000552586
309,1943.06,0.8625,0.58623,1.35051,0.93526,0.4375,0.58458,0.3649,1.18781,0.68122,1.93948,0.000547736,0.000547736,0.000547736
310,1948.48,0.8504,0.61745,1.3567,0.97008,0.42188,0.57471,0.37536,1.18948,0.72464,1.94839,0.000542898,0.000542898,0.000542898
311,1953.9,0.80381,0.58211,1.30809,0.95949,0.4375,0.62692,0.39458,1.19391,0.73308,1.9681,0.000538072,0.000538072,0.000538072
312,1960.14,0.82583,0.59864,1.29964,0.3724,0.65878,0.70882,0.41853,1.25604,0.76459,2.0159,0.000533257,0.000533257,0.000533257
313,1967.95,0.78117,0.54179,1.29954,0.97814,0.4375,0.58107,0.37184,1.20592,0.7171,1.97217,0.000528455,0.000528455,0.000528455
314,1975.86,0.84611,0.59779,1.35022,0.98271,0.43639,0.53509,0.36918,1.12461,0.6592,1.87754,0.000523665,0.000523665,0.000523665
315,1982.53,0.75119,0.53241,1.25589,0.9779,0.42188,0.57202,0.36947,1.13407,0.66811,1.9064,0.000518887,0.000518887,0.000518887
316,1989.18,0.73913,0.51479,1.26872,0.38467,0.6837,0.56847,0.36555,1.10199,0.60497,1.88098,0.000514122,0.000514122,0.000514122
317,1996.08,0.82206,0.5917,1.34083,0.99415,0.42188,0.5669,0.36812,1.14234,0.60095,1.93152,0.000509371,0.000509371,0.000509371
318,2002.45,0.8323,0.57129,1.32451,0.34524,0.48438,0.60599,0.37232,1.14564,0.60288,1.89903,0.000504632,0.000504632,0.000504632
319,2008.73,0.80229,0.56882,1.28469,0.59199,0.92976,0.72759,0.38015,1.20257,0.62991,1.95983,0.000499907,0.000499907,0.000499907
320,2015.14,0.78287,0.55401,1.2951,0.97732,0.4375,0.57941,0.35163,1.23589,0.66046,1.98098,0.000495195,0.000495195,0.000495195
321,2022.05,0.80093,0.55356,1.30676,1,0.43302,0.5368,0.35938,1.19581,0.62652,1.94412,0.000490497,0.000490497,0.000490497
322,2029.67,0.79404,0.53325,1.2962,0.98323,0.45029,0.53271,0.35252,1.16188,0.64804,1.91639,0.000485813,0.000485813,0.000485813
323,2035.33,0.77933,0.55993,1.31461,0.97858,0.4375,0.60307,0.37823,1.15241,0.59078,1.9291,0.000481142,0.000481142,0.000481142
324,2041.49,0.81171,0.54338,1.29631,0.98048,0.4375,0.57298,0.35468,1.16971,0.60987,1.97041,0.000476486,0.000476486,0.000476486
325,2047.18,0.78704,0.53565,1.26469,0.54182,0.93493,0.63643,0.38343,1.19003,0.62314,2.02575,0.000471845,0.000471845,0.000471845
326,2053.41,0.76633,0.54532,1.27315,0.57109,0.9375,0.63791,0.40712,1.1988,0.65147,2.04248,0.000467218,0.000467218,0.000467218
327,2059.06,0.74235,0.50228,1.24487,0.56286,0.9375,0.63842,0.39513,1.14666,0.64179,1.974,0.000462606,0.000462606,0.000462606
328,2065.17,0.73954,0.52677,1.23389,0.40091,0.46875,0.60444,0.39009,1.11568,0.61443,1.90728,0.000458009,0.000458009,0.000458009
329,2071.64,0.76592,0.54526,1.24575,0.97989,0.4375,0.64616,0.40163,1.11259,0.62791,1.90114,0.000453427,0.000453427,0.000453427
330,2078.75,0.7369,0.49072,1.23599,0.56812,0.82551,0.72919,0.45639,1.1122,0.60001,1.91561,0.00044886,0.00044886,0.00044886
331,2084.31,0.7727,0.54167,1.25741,0.64108,0.96875,0.72673,0.45039,1.10982,0.63157,1.92918,0.000444309,0.000444309,0.000444309
332,2090.22,0.7795,0.54319,1.28877,0.64523,0.9375,0.71343,0.41831,1.13113,0.63209,1.94887,0.000439773,0.000439773,0.000439773
333,2096.02,0.78948,0.55497,1.26059,0.64941,0.92614,0.71293,0.43769,1.13339,0.61332,1.95378,0.000435254,0.000435254,0.000435254
334,2101.5,0.77323,0.54226,1.26997,0.6605,0.93432,0.7131,0.43475,1.16065,0.62248,2.004,0.00043075,0.00043075,0.00043075
335,2107.31,0.79106,0.53929,1.28025,0.64905,0.94472,0.71075,0.4282,1.19098,0.63876,2.07252,0.000426263,0.000426263,0.000426263
336,2112.85,0.7959,0.58324,1.33343,0.63781,0.9375,0.71085,0.43409,1.20001,0.65236,2.10231,0.000421792,0.000421792,0.000421792
337,2118.88,0.69737,0.47893,1.23176,0.63286,0.9375,0.70942,0.457,1.19375,0.64506,2.10325,0.000417338,0.000417338,0.000417338
338,2124.79,0.77244,0.53954,1.26288,0.59852,0.9375,0.70889,0.45947,1.17989,0.65661,2.05984,0.0004129,0.0004129,0.0004129
339,2130.37,0.73483,0.51014,1.2667,0.63952,0.91395,0.72019,0.44332,1.19487,0.68983,2.04379,0.000408479,0.000408479,0.000408479
